user_id,signup_date,lead_source,organization_type,organization_size,expected_student_count,role_title,primary_use_case,required_features,current_solution,decision_timeframe,converted,conversion_date
USR446,2024-02-21,Social Media,Corporate Training,51-200,501-1000,Department Head,Compliance Training,"Certification Management, Content Library, Mobile Learning, Compliance Training, Assessment Tools, Course Creation",Custom Built Solution,Within 1 month,False,
USR447,2024-03-08,Social Media,Professional Training Provider,1-50,100-500,Teacher/Professor,Professional Certification,"Virtual Classroom, Content Library, Mobile Learning, Course Creation",Custom Built Solution,6+ months,False,
USR448,2024-03-02,Education Conference,Certification Body,201-500,<100,Independent Instructor,Academic Courses,"Virtual Classroom, Analytics & Reporting, Integration Capabilities, Certification Management",No LMS,1-3 months,False,
USR449,2024-03-21,Product Review Site,Certification Body,1000+,501-1000,Teacher/Professor,Employee Training,"Compliance Training, Certification Management, Mobile Learning, Assessment Tools",Basic Tools,3-6 months,True,2024-04-08 18:49:25.065270
USR450,2024-03-27,Social Media,Corporate Training,51-200,<100,IT Administrator,Professional Certification,"Integration Capabilities, Virtual Classroom, Course Creation, Analytics & Reporting, Mobile Learning",Competitor Product,3-6 months,False,
USR451,2024-03-25,Social Media,Corporate Training,1000+,100-500,Teacher/Professor,Employee Training,"Course Creation, Content Library, Integration Capabilities, Analytics & Reporting, Compliance Training, Certification Management",Basic Tools,3-6 months,False,
USR452,2024-01-01,Product Review Site,Corporate Training,501-1000,100-500,Course Creator,Employee Training,"Compliance Training, Certification Management, Analytics & Reporting, Virtual Classroom, Mobile Learning, Assessment Tools, Content Library",Competitor Product,Within 1 month,False,
USR453,2024-02-05,Product Review Site,K-12 School,1-50,100-500,Course Creator,Employee Training,"Mobile Learning, Virtual Classroom, Compliance Training, Content Library, Analytics & Reporting, Integration Capabilities",Custom Built Solution,Within 1 month,True,2024-02-22 14:30:30.138548
USR454,2024-01-04,Referral,Higher Education,51-200,5000+,IT Administrator,Academic Courses,"Virtual Classroom, Mobile Learning, Compliance Training, Certification Management, Integration Capabilities",Basic Tools,Just exploring,True,2024-01-26 23:52:36.906332
USR455,2024-02-29,Product Review Site,Certification Body,1000+,501-1000,HR Manager,Professional Certification,"Compliance Training, Mobile Learning, Virtual Classroom, Analytics & Reporting",Basic Tools,6+ months,False,
USR456,2024-01-04,Referral,Corporate Training,1-50,501-1000,Course Creator,Professional Certification,"Course Creation, Certification Management, Analytics & Reporting, Compliance Training",No LMS,6+ months,False,
USR457,2024-03-23,Social Media,Corporate Training,501-1000,501-1000,Department Head,Compliance Training,"Mobile Learning, Virtual Classroom, Assessment Tools",Custom Built Solution,1-3 months,False,
USR458,2024-01-31,Education Conference,Higher Education,51-200,501-1000,Teacher/Professor,Customer Training,"Mobile Learning, Assessment Tools, Course Creation, Integration Capabilities",Competitor Product,1-3 months,False,
USR459,2024-01-27,Social Media,Professional Training Provider,51-200,501-1000,Department Head,Professional Certification,"Course Creation, Virtual Classroom, Integration Capabilities",Basic Tools,Just exploring,False,
USR460,2024-03-04,Education Conference,Professional Training Provider,1000+,501-1000,Teacher/Professor,Professional Certification,"Analytics & Reporting, Assessment Tools",Competitor Product,Within 1 month,True,2024-03-26 20:24:35.620097
USR461,2024-01-05,Product Review Site,Certification Body,51-200,5000+,Teacher/Professor,Employee Training,"Compliance Training, Course Creation, Mobile Learning, Certification Management, Assessment Tools",Custom Built Solution,3-6 months,True,2024-01-22 20:06:50.891097
USR462,2024-01-15,Referral,Corporate Training,201-500,501-1000,Independent Instructor,Professional Certification,"Analytics & Reporting, Course Creation, Certification Management",No LMS,3-6 months,False,
USR463,2024-03-06,Product Review Site,Higher Education,501-1000,1000-5000,Course Creator,Academic Courses,"Assessment Tools, Certification Management, Virtual Classroom, Course Creation, Mobile Learning, Integration Capabilities, Analytics & Reporting",Competitor Product,Within 1 month,True,2024-03-30 02:54:46.769421
USR464,2024-03-30,Referral,Professional Training Provider,1000+,1000-5000,HR Manager,Academic Courses,"Virtual Classroom, Analytics & Reporting, Course Creation, Certification Management, Mobile Learning",Basic Tools,6+ months,False,
USR465,2024-03-07,Product Review Site,Certification Body,501-1000,<100,HR Manager,Compliance Training,"Integration Capabilities, Compliance Training, Course Creation, Certification Management, Assessment Tools, Mobile Learning",Competitor Product,1-3 months,False,
USR466,2024-02-04,Social Media,K-12 School,201-500,501-1000,Training Manager,Customer Training,"Assessment Tools, Course Creation, Integration Capabilities, Compliance Training",Basic Tools,Within 1 month,False,
USR467,2024-02-08,Referral,Higher Education,201-500,<100,IT Administrator,Customer Training,"Certification Management, Course Creation, Content Library, Integration Capabilities, Mobile Learning",No LMS,1-3 months,False,
USR468,2024-02-27,Referral,Higher Education,1-50,100-500,Teacher/Professor,Academic Courses,"Assessment Tools, Content Library, Course Creation, Compliance Training",Custom Built Solution,Within 1 month,False,
USR469,2024-02-23,Social Media,Corporate Training,51-200,100-500,Independent Instructor,Academic Courses,"Content Library, Assessment Tools, Integration Capabilities, Certification Management",Custom Built Solution,6+ months,False,
USR470,2024-02-03,Social Media,Higher Education,201-500,100-500,Training Manager,Employee Training,"Integration Capabilities, Content Library, Certification Management, Virtual Classroom, Mobile Learning, Analytics & Reporting",Competitor Product,Within 1 month,True,2024-02-24 11:04:44.928523
USR471,2024-01-25,Google Search,Professional Training Provider,201-500,501-1000,Training Manager,Employee Training,"Compliance Training, Content Library, Integration Capabilities",Custom Built Solution,1-3 months,True,2024-02-20 22:15:30.994753
USR472,2024-02-11,Education Conference,K-12 School,51-200,100-500,Course Creator,Professional Certification,"Analytics & Reporting, Compliance Training, Content Library",Custom Built Solution,1-3 months,False,
USR473,2024-03-19,Product Review Site,Corporate Training,1000+,100-500,Department Head,Employee Training,"Course Creation, Compliance Training, Content Library, Analytics & Reporting",No LMS,6+ months,True,2024-04-10 04:18:22.010563
USR474,2024-03-20,Referral,Higher Education,51-200,100-500,Teacher/Professor,Employee Training,"Assessment Tools, Integration Capabilities, Content Library, Mobile Learning",Custom Built Solution,1-3 months,True,2024-04-17 15:10:34.576507
USR475,2024-01-17,Education Conference,Corporate Training,501-1000,501-1000,Training Manager,Skills Development,"Analytics & Reporting, Virtual Classroom, Mobile Learning, Assessment Tools, Compliance Training",Competitor Product,3-6 months,False,
USR476,2024-03-11,Education Conference,K-12 School,51-200,1000-5000,Course Creator,Compliance Training,"Course Creation, Assessment Tools, Virtual Classroom, Content Library, Certification Management",Competitor Product,1-3 months,False,
USR477,2024-01-16,Referral,Corporate Training,201-500,100-500,Teacher/Professor,Customer Training,"Content Library, Course Creation, Analytics & Reporting, Mobile Learning",Basic Tools,Within 1 month,False,
USR478,2024-01-11,Google Search,Higher Education,1000+,501-1000,Teacher/Professor,Customer Training,"Integration Capabilities, Certification Management, Content Library, Virtual Classroom, Compliance Training",Basic Tools,3-6 months,False,
USR479,2024-02-13,Education Conference,Corporate Training,1-50,<100,IT Administrator,Employee Training,"Compliance Training, Content Library, Virtual Classroom, Mobile Learning, Analytics & Reporting, Course Creation",Competitor Product,1-3 months,True,2024-03-06 12:53:21.053694
USR480,2024-01-08,Education Conference,Higher Education,51-200,100-500,Course Creator,Skills Development,"Compliance Training, Assessment Tools, Virtual Classroom, Course Creation",Competitor Product,6+ months,False,
USR481,2024-02-16,Referral,Certification Body,51-200,1000-5000,Teacher/Professor,Customer Training,"Assessment Tools, Compliance Training, Certification Management, Integration Capabilities",Competitor Product,Just exploring,False,
USR482,2024-03-07,Google Search,Higher Education,51-200,100-500,IT Administrator,Skills Development,"Virtual Classroom, Certification Management",Basic Tools,6+ months,False,
USR483,2024-03-08,Product Review Site,Higher Education,1-50,100-500,Training Manager,Academic Courses,"Course Creation, Integration Capabilities, Virtual Classroom, Assessment Tools, Mobile Learning",Competitor Product,Within 1 month,False,
USR484,2024-03-17,Social Media,Individual Course Creator,201-500,1000-5000,Training Manager,Customer Training,"Mobile Learning, Content Library, Course Creation, Assessment Tools",Custom Built Solution,6+ months,False,
USR485,2024-03-06,Direct Traffic,Corporate Training,501-1000,100-500,Department Head,Academic Courses,"Assessment Tools, Compliance Training, Analytics & Reporting, Content Library, Certification Management",Basic Tools,6+ months,False,
USR486,2024-02-03,Google Search,Certification Body,501-1000,100-500,Department Head,Skills Development,"Analytics & Reporting, Compliance Training",Competitor Product,1-3 months,True,2024-02-24 23:39:51.581233
USR487,2024-03-22,Google Search,Higher Education,1-50,501-1000,HR Manager,Compliance Training,"Compliance Training, Integration Capabilities, Mobile Learning, Course Creation",Custom Built Solution,3-6 months,False,
USR488,2024-01-08,Education Conference,Higher Education,501-1000,100-500,IT Administrator,Employee Training,"Mobile Learning, Integration Capabilities, Analytics & Reporting, Content Library",Custom Built Solution,1-3 months,False,
USR489,2024-02-04,Google Search,Higher Education,51-200,5000+,Teacher/Professor,Employee Training,"Analytics & Reporting, Certification Management, Content Library, Assessment Tools, Virtual Classroom",Basic Tools,1-3 months,False,
USR490,2024-02-22,Product Review Site,Professional Training Provider,1000+,<100,HR Manager,Professional Certification,"Mobile Learning, Analytics & Reporting, Compliance Training, Certification Management, Integration Capabilities",Custom Built Solution,3-6 months,False,
USR491,2024-01-28,Direct Traffic,Professional Training Provider,51-200,501-1000,Course Creator,Skills Development,"Integration Capabilities, Analytics & Reporting, Content Library, Compliance Training",Competitor Product,Just exploring,False,
USR492,2024-02-26,Education Conference,Professional Training Provider,501-1000,<100,Independent Instructor,Customer Training,"Mobile Learning, Certification Management, Analytics & Reporting, Compliance Training",Basic Tools,1-3 months,False,
USR493,2024-02-16,Google Search,Individual Course Creator,1-50,5000+,Training Manager,Skills Development,"Virtual Classroom, Course Creation, Mobile Learning",Competitor Product,Within 1 month,False,
USR494,2024-02-05,Referral,Corporate Training,51-200,501-1000,Independent Instructor,Skills Development,"Content Library, Assessment Tools, Certification Management, Virtual Classroom",No LMS,3-6 months,False,
USR495,2024-02-22,Direct Traffic,K-12 School,51-200,100-500,HR Manager,Compliance Training,"Virtual Classroom, Compliance Training, Course Creation, Certification Management",Custom Built Solution,1-3 months,False,
USR496,2024-03-17,Product Review Site,Higher Education,201-500,100-500,Department Head,Customer Training,"Assessment Tools, Course Creation, Compliance Training, Analytics & Reporting, Mobile Learning",No LMS,Just exploring,False,
